Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Artist_Track
In The End [Official HD Music Video] - Linkin Park,Linkin Park,1487186392.0,10183387.0,409471.0,True,True,1444841705.0,Linkin Park-In the End
Billy Joel - My Life (Official Video),billyjoelVEVO,21629232.0,125895.0,5440.0,True,True,160300355.0,Billy Joel-My Life
Korn - Word Up! (Official Video),KornVEVO,8828363.0,95305.0,1952.0,True,True,108785681.0,Korn-Word Up!
Crawling [Official HD Music Video] - Linkin Park,Linkin Park,374506972.0,2197293.0,96490.0,True,True,391929621.0,Linkin Park-Crawling
Die drei Fragezeichen - Das Geheimnis der Geisterinsel,Serien Schätze de,21912.0,256.0,5.0,False,False,,Die drei ???-Teil 10 - Das Geheimnis der Geisterinsel
"Bole Chudiyan Full Video - K3G|Amitabh, Shah Rukh, Kajol, Kareena, Hrithik|Udit Narayan",SonyMusicIndiaVEVO,763521214.0,3554364.0,116387.0,True,True,42519818.0,Alka Yagnik-Bole Chudiyan
"MC CABELINHO - ESSÊNCIA DE CRIA ft. BIELZIN, TZ DA CORONEL e MC POZE DO RODO (prod. NEO BEATS )",MC Cabelinho,74623030.0,788991.0,8160.0,True,True,63526652.0,Tz da Coronel-ESSÊNCIA DE CRIA
"The Offspring - ""Come Out And Play""",Epitaph Records,36654890.0,221439.0,5657.0,True,True,189225415.0,The Offspring-Come Out and Play
"Metro Boomin, The Weeknd, 21 Savage - Creepin' (Visualizer)",MetroBoominVEVO,17011354.0,325993.0,5530.0,True,True,279832635.0,21 Savage-Creepin' (with The Weeknd & 21 Savage)
Kanye West - Heartless,KanyeWestVEVO,200458945.0,1310078.0,63150.0,True,True,720756420.0,Kanye West-Heartless
What I've Done [Official Music Video] - Linkin Park,Linkin Park,587927093.0,3370635.0,148741.0,True,True,589294152.0,Linkin Park-What I've Done
"Skrillex, PinkPantheress & Trippie Redd - Way Back [Official Audio]",Skrillex,963174.0,49191.0,2650.0,True,True,6934008.0,PinkPantheress-Way Back
System Of A Down - Chop Suey! (Official HD Video),systemofadownVEVO,1232003777.0,7083485.0,329548.0,True,True,949503301.0,System Of A Down-Chop Suey!
Jhené Aiko - P*$$Y FAIRY (OTW),Jhené Aiko,102465566.0,824528.0,15282.0,False,True,143822689.0,Jhené Aiko-P*$$Y Fairy (OTW)
Muse - Knights Of Cydonia  (Video),Muse,45980398.0,254648.0,16380.0,True,True,188191094.0,Muse-Knights of Cydonia
Maná - Bendita Tu Luz (Video Oficial),OficialMana,223276758.0,683854.0,15509.0,True,True,181984310.0,Maná-Bendita Tu Luz
Deftones - Change (In The House Of Flies) [Official Music Video],Deftones,33943823.0,388244.0,12705.0,True,True,221006767.0,Deftones-Change (In the House of Flies)
System Of A Down - Aerials (Official HD Video),systemofadownVEVO,391073429.0,2007787.0,59023.0,True,True,340999078.0,System Of A Down-Aerials
Tu Principe - Daddy Yankee Ft  Zion & Lennox VIDEO 2011,Gianluca Vargas Gonzalez,39763039.0,135919.0,4338.0,False,False,203988701.0,Daddy Yankee-Tu Príncipe
Alejandro Fernández - Como Quien Pierde Una Estrella (Video Oficial),AFernandezVEVO,111327439.0,400716.0,7918.0,True,True,114029986.0,Alejandro Fernández-Como Quien Pierde una Estrella
Bee Gees - Night Fever,BeeGeesVEVO,42329727.0,303542.0,7924.0,True,True,300077531.0,"Bee Gees-Night Fever - From ""Saturday Night Fever"" Soundtrack"
Juanes - La Camisa Negra,JuanesVEVO,185723950.0,1156885.0,29495.0,True,True,275765175.0,Juanes-La Camisa Negra
Ludacris - Area Codes (Official Music Video) ft. Nate Dogg,LudacrisVEVO,413007.0,14654.0,465.0,True,True,56046638.0,Ludacris-Area Codes
Rhymes Like Dimes,MF DOOM - Topic,663605.0,11428.0,185.0,True,True,67864490.0,MF DOOM-Rhymes Like Dimes
Drake & 21 Savage - Jimmy Cooks,Drake,12454143.0,461647.0,14487.0,False,True,413205085.0,21 Savage-Jimmy Cooks (feat. 21 Savage)
Kesariya - Brahmāstra | Ranbir Kapoor | Alia Bhatt | Pritam | Arijit Singh | Amitabh Bhattacharya,Sony Music India,404999375.0,5394887.0,156860.0,True,True,237685270.0,Pritam-Kesariya
Ana Castela ft. Léo e Raphael - As Menina da Pecuária (Clipe Oficial),Ana Castela,53219231.0,347008.0,3727.0,True,True,20808868.0,Ana Castela-As Menina da Pecuária
The Notorious B.I.G. - Gimme the Loot (Official Audio),The Notorious B.I.G.,12960794.0,132704.0,3865.0,True,True,113010757.0,The Notorious B.I.G.-Gimme the Loot - 2005 Remaster
Bon Jovi - Runaway,BonJoviVEVO,137551093.0,566860.0,17345.0,True,True,197345911.0,Bon Jovi-Runaway
Red Hot Chili Peppers - Snow (Hey Oh) (Official Music Video),Red Hot Chili Peppers,320871237.0,1272266.0,37004.0,True,True,860722316.0,Red Hot Chili Peppers-Snow (Hey Oh)
DVRST - Close Eyes (Slowed + Reverb),Chill Nation,47297902.0,459981.0,2968.0,True,True,86211228.0,DVRST-Close Eyes - Slowed + Reverb
50 Cent - Candy Shop (Official Music Video) ft. Olivia,50CentVEVO,838974650.0,5014527.0,113251.0,True,True,701248893.0,50 Cent-Candy Shop
Ludovico Einaudi - The Tree,LudovicoEinaudiVEVO,241537.0,5145.0,235.0,True,True,3368451.0,Ludovico Einaudi-The Tree
Vicente Fernández - Hermoso Cariño (En Vivo),vicentefernandezVEVO,121626588.0,346188.0,6325.0,True,True,120854021.0,Vicente Fernández-Hermoso Cariño
"Caio Luccas ""Vitoria Dobrada"" 🏆✌🏿 ft. Tz da Coronel (Prod. Dallass, Mozin & Rocco)",Caio Luccas,1861625.0,69418.0,1637.0,True,True,2898854.0,Tz da Coronel-Vitória Dobrada
Billy Joel - Just the Way You Are (Audio),billyjoelVEVO,35450181.0,231220.0,9179.0,True,True,186034963.0,Billy Joel-Just the Way You Are
Ricardo Arjona - Fuiste tú feat. Gaby Moreno (Video Oficial),Ricardo Arjona,1094037499.0,2448579.0,81497.0,True,True,332284501.0,Ricardo Arjona-Fuiste Tú (feat. Gaby Moreno)
"Dr. Dre, Eminem - Gospel (Official Video) GTA ONLINE Soundtrack",The Good Life,34499.0,649.0,31.0,False,False,54127300.0,Dr. Dre-Gospel (with Eminem)
"THE BEE GEES  ""I STARTED A JOKE""   1968   HQ AUDIO",GreatPerformers1,3424501.0,37440.0,2387.0,False,False,102310593.0,Bee Gees-I Started A Joke
Britney Spears - Toxic (Official HD Video),BritneySpearsVEVO,593978662.0,3931975.0,155815.0,True,True,893129259.0,Britney Spears-Toxic
"Hans Zimmer - First Step (Original soundtrack ""Interstellar"" - Main Theme) Special Music Video 2019",WM Travel to Waters by VideoWolf,9613.0,201.0,119.0,False,False,23482064.0,Hans Zimmer-First Step
Michael Jackson - Beat It (Official 4K Video),michaeljacksonVEVO,905692299.0,6656468.0,259358.0,True,True,826832314.0,Michael Jackson-Beat It
"Silk Sonic Billboard Music Awards 2022 Performance ""Love's Train""",BrunoMarsVEVO,15487532.0,184905.0,7601.0,True,True,53905961.0,Silk Sonic-Love's Train
Korn - Coming Undone,KornVEVO,118552673.0,684420.0,24250.0,True,True,242029071.0,Korn-Coming Undone
Vicente Fernández - Mujeres Divinas (En Vivo),vicentefernandezVEVO,91405199.0,240964.0,4157.0,True,True,144442434.0,Vicente Fernández-Mujeres Divinas
INTERWORLD x MoonDeity - One Chance,Chill Nation,55579.0,1597.0,55.0,True,True,798589.0,INTERWORLD-One Chance
Deftones - Sextape [Official Music Video],Deftones,27042523.0,301823.0,11022.0,True,True,100152537.0,Deftones-Sextape
Eden Muñoz - Mientes Tan Bien (Video Oficial),Eden Muñoz,12111415.0,73656.0,910.0,True,True,6915455.0,Eden Muñoz-Mientes Tan Bien
Ricardo Arjona - Como Duele (Video Oficial),Ricardo Arjona,98574822.0,248914.0,6332.0,True,True,59753268.0,Ricardo Arjona-Cómo Duele
P!nk - Try (Official Video),PinkVEVO,534286492.0,2554163.0,78435.0,True,True,476783121.0,P!nk-Try
Ella Me Levanto  - Daddy Yankee (Official Video),DaddyYankee VEVO,864990.0,10360.0,193.0,False,False,201700378.0,Daddy Yankee-Ella Me Levanto
Whitney Houston - How Will I Know (Official Video),whitneyhoustonVEVO,129596945.0,542989.0,20742.0,True,True,246928304.0,Whitney Houston-How Will I Know
Deftones - My Own Summer (Official Music Video) [HD Remaster],Deftones,34336850.0,265625.0,9783.0,True,True,176388309.0,Deftones-My Own Summer (Shove It)
P!nk - Who Knew (Official Video),PinkVEVO,168736063.0,611231.0,20095.0,True,True,219363750.0,P!nk-Who Knew
"Rosa Linn, Alfa - SNAP (Italian)",Rosa Linn,392513.0,7552.0,237.0,False,True,9396531.0,Rosa Linn-SNAP - Italian
Creedence Clearwater Revival - Up Around The Bend,Creedence Clearwater Revival,5546781.0,43760.0,725.0,False,True,211189899.0,Creedence Clearwater Revival-Up Around The Bend
Whitney Houston - How Will I Know (Official Video),whitneyhoustonVEVO,129596945.0,542989.0,20742.0,True,True,79724836.0,Whitney Houston-How Will I Know
Jhené Aiko - OTW (Audio) ft. Mila J,JheneAikoVEVO,26606392.0,188421.0,3774.0,True,True,47089853.0,Jhené Aiko-On The Way (feat. Mila J)
Hitmaker e Ana Castela - Reverse,Music,1905868.0,13641.0,109.0,False,False,26028173.0,Ana Castela-Reverse
,,,,,,,726093012.0,Bob Marley & The Wailers-Three Little Birds
DVRST - CLOSE EYES (speed up + reverb),Meow12,417860.0,6626.0,142.0,False,False,6595940.0,DVRST-Close Eyes - Sped Up
Varios Artistas Latinos - EL Ultimo Adios,Catheleya R,764831.0,5730.0,472.0,False,False,169769959.0,Alejandro Fernández-El Ultimo Adiós - Varios Artistas Version
Daft Punk - Something About Us (Official Video),Daft Punk,77464307.0,723914.0,23915.0,True,True,185381876.0,Daft Punk-Something About Us
MF Doom - Doomsday,Tormatic,14749326.0,215093.0,16473.0,False,False,129176400.0,MF DOOM-Doomsday
Deftones - 7 Words [Official Music Video],Deftones,1233459.0,11311.0,527.0,True,True,31416260.0,Deftones-7 Words
Bon Jovi - It's My Life (Official Music Video),BonJoviVEVO,1215486930.0,6590921.0,184288.0,True,True,633798307.0,Bon Jovi-It's My Life
Coldplay X BTS - My Universe (Official Video),Coldplay,254655970.0,8867547.0,432726.0,True,True,883224238.0,Coldplay-My Universe
Hans Zimmer - Time (Official Audio),WaterTower Music,2253213.0,32073.0,982.0,True,True,274717861.0,Hans Zimmer-Time
Plan B - Fanatica Sensual Official Video,planbVEVO,530194336.0,2625403.0,84947.0,True,True,,Plan B-Fanática Sensual
Pearl Jam - Jeremy (Official 4K Video),PearljamVEVO,135820252.0,594073.0,29110.0,True,True,270771263.0,Pearl Jam-Jeremy
Nate Dogg feat. Warren G - Nobody Does It Better,Urbanvids,85998.0,1886.0,77.0,False,False,33117711.0,Nate Dogg-Nobody Does It Better
The Cure - Close To Me (HD Remastered),Remastered videos,42747.0,1128.0,92.0,False,False,,The Cure-Close to Me - 2006 Remaster
Red Hot Chili Peppers - Can't Stop [Official Music Video],Red Hot Chili Peppers,336635759.0,1740224.0,32573.0,True,True,866464951.0,Red Hot Chili Peppers-Can't Stop
Stevie Wonder - Sir Duke,elyg12,4146742.0,22326.0,1048.0,False,False,260138692.0,Stevie Wonder-Sir Duke
"Léo Santana, MC Don Juan, Mari Fernandez - Áudio Que Te Entrega (Clipe Oficial)",Léo Santana,119510539.0,532532.0,2983.0,False,True,79593994.0,Mari Fernandez-Áudio Que Te Entrega - Faixa Bônus
"Jay-Z x Kanye West ""Gotta Have It"" Music Video",Sebastian Sdaigui,681129.0,6477.0,291.0,False,False,128273029.0,JAY-Z-Gotta Have It
Beyoncé - ALIEN SUPERSTAR (Official Lyric Video),BeyoncéVEVO,15896207.0,226588.0,7996.0,True,True,116409094.0,Beyoncé-ALIEN SUPERSTAR
Red Hot Chili Peppers - By The Way [Official Music Video],Red Hot Chili Peppers,179005296.0,784717.0,20084.0,True,True,367485508.0,Red Hot Chili Peppers-By the Way
Oscar Maydon x Junior H - Fin De Semana [Official Video],Rancho Humilde,16085705.0,256049.0,1927.0,False,False,33049205.0,Oscar Maydon-Fin de Semana
Aventura - Dile Al Amor,Aventura,240183556.0,901996.0,15894.0,True,True,290951018.0,Aventura-Dile al Amor
Pharrell - Frontin' (Official HD Video) ft. Jay-Z,PharrellWilliamsVEVO,59095041.0,433116.0,13530.0,True,True,114177468.0,Pharrell Williams-Frontin' (feat. Jay-Z) - Club Mix
Juanes - Volverte A Ver (Official Music Video),JuanesVEVO,111292554.0,398944.0,9890.0,True,True,97521080.0,Juanes-Volverte A Ver
"Luis Miguel - ""Por Debajo de la Mesa"" (Video Oficial)",Warner Music México,117161559.0,372824.0,11354.0,True,True,235730264.0,Luis Miguel-Por Debajo De La Mesa
Oasis - Don't Look Back In Anger (Official HD Remastered Video),OasisVEVO,5216690.0,82027.0,3101.0,True,True,,Oasis-Don't Look Back In Anger - Remastered
Johnny Cash - Ring Of Fire (OFFICIAL VIDEO) COLOR VERSION ReMastered,VDJ MikeyMike,656414.0,6799.0,230.0,False,False,295020202.0,Johnny Cash-Ring of Fire
AC/DC - Shoot To Thrill (Iron Man 2 Version),acdcVEVO,172293392.0,642344.0,17673.0,True,True,292026041.0,AC/DC-Shoot to Thrill
John Mayer - Free Fallin' (Live at the Nokia Theatre),johnmayerVEVO,123586164.0,548654.0,20198.0,True,True,474465270.0,"John Mayer-Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007"
MF DOOM RAID,Nicholas Damiano,986916.0,86055.0,1102.0,False,False,39094279.0,MF DOOM-Raid
Plan B - Es un secreto [Official Video],Pina Records,403129581.0,2069220.0,51057.0,True,True,393475189.0,Plan B-Es un Secreto
Die drei Fragezeichen - Das Geheimnis der Geisterinsel,Serien Schätze de,21912.0,256.0,5.0,False,False,,Die drei ???-Teil 4 - Das Geheimnis der Geisterinsel
The Notorious B.I.G. - Nasty Girl (Official Music Video) [HD],The Notorious B.I.G.,121052803.0,546047.0,11614.0,True,True,144272231.0,"The Notorious B.I.G.-Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster"
BoyWithUke - She Said No (Official Lyric Video),BoyWithUke,8143820.0,143892.0,3666.0,False,True,19971705.0,BoyWithUke-She Said No
"Myke Towers, Farruko, Arcangel, Sech & Zion - Si Se Da Remix (Video Oficial)",Myke Towers,1202913849.0,3283909.0,54002.0,False,True,396374422.0,Farruko-Si Se Da - Remix
blink-182 - Dammit,blink182VEVO,77978075.0,297202.0,19357.0,True,True,219251033.0,blink-182-Dammit
Madvillain - All Caps,Stones Throw,8438639.0,178459.0,2532.0,False,False,92371658.0,MF DOOM-All Caps
Slipknot - Vermilion Pt. 2 [OFFICIAL VIDEO] [HD],Slipknot,72085231.0,531060.0,18176.0,True,True,120556550.0,"Slipknot-Vermilion, Pt. 2"
"50 Cent - P.I.M.P. (Snoop Dogg Remix) ft. Snoop Dogg, G-Unit",50CentVEVO,572659065.0,3334710.0,60552.0,True,True,541728561.0,50 Cent-P.I.M.P.
Mariah Carey - Fantasy (Official 4K Video),MariahCareyVEVO,104948400.0,697101.0,27832.0,True,True,257187137.0,Mariah Carey-Fantasy
Pink Floyd - Us And Them (Official Video),ElMuroPinkFloyd,147200.0,2914.0,197.0,False,False,,Pink Floyd-Us and Them
Red Hot Chili Peppers - Californication (Official Music Video) [HD UPGRADE],Red Hot Chili Peppers,1018811259.0,4394471.0,121452.0,True,True,1055738398.0,Red Hot Chili Peppers-Californication
So Fly (J. Period Remix),Nate Dogg - Topic,230534.0,4634.0,0.0,True,True,41273101.0,Nate Dogg-So Fly - J. Period Remix
Deftones - Cherry Waves (Unofficial Video),Deftribute,17205.0,497.0,40.0,False,False,60617517.0,Deftones-Cherry Waves
"Yo-Yo Ma - Bach: Cello Suite No. 1 in G Major, Prélude (Official Video)",YoYoMaVEVO,14668617.0,252043.0,6073.0,True,True,36303881.0,"Johann Sebastian Bach-Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude"
Alejandro Fernández - Hoy Tengo Ganas De Ti ft. Christina Aguilera (Video Oficial),AFernandezVEVO,558111792.0,1782474.0,48986.0,True,True,119979627.0,Alejandro Fernández-Hoy Tengo Ganas De Ti
Love Today - Saachitale Video | Pradeep Ranganathan | Yuvan Shankar Raja | AGS,Sony Music South,13069204.0,160324.0,1708.0,True,True,11850761.0,"Yuvan Shankar Raja-Saachitale (From ""Love Today"")"
"Drake ft. JAY-Z ""Love All"" (Music Video)",RAPTRAX,7101653.0,51843.0,1182.0,False,False,114490460.0,JAY-Z-Love All (with JAY-Z)
MISS YOU HARDSTYLE,SICK LEGEND - Topic,158697.0,2484.0,0.0,True,True,5695584.0,SICK LEGEND-MISS YOU HARDSTYLE
U2 - Beautiful Day (Official Music Video),U2VEVO,177102206.0,685207.0,22085.0,True,True,434312667.0,U2-Beautiful Day
Marc Anthony - Valio La Pena (Salsa Version),marcanthonyVEVO,350143815.0,617719.0,9896.0,True,True,170697432.0,Marc Anthony-Valió la Pena - Salsa Version
50 Cent - Many Men (Wish Death) (Dirty Version),50CentVEVO,441155628.0,2765887.0,84117.0,True,True,332175400.0,50 Cent-Many Men (Wish Death)
Alicia Keys - Fallin' (Official HD Video),aliciakeysVEVO,278451924.0,1783526.0,28197.0,True,True,365175667.0,Alicia Keys-Fallin'
Coldplay - A Sky Full Of Stars (Official Video),Coldplay,786404613.0,3741300.0,79974.0,True,True,1021782403.0,Coldplay-A Sky Full of Stars
madonna - back that up to the beat (sped up),frank,560704.0,20421.0,148.0,False,False,2915378.0,Madonna-Back That Up To The Beat - sped up version
Kygo & Whitney Houston - Higher Love (Official Video),KygoOfficialVEVO,170230327.0,848193.0,19675.0,True,True,773933173.0,Whitney Houston-Higher Love
Alicia Keys - No One (Official Music Video),aliciakeysVEVO,692467188.0,3115238.0,75991.0,True,True,676843630.0,Alicia Keys-No One
ENHYPEN (엔하이픈) 'Drunk-Dazed' Official MV,HYBE LABELS,99088923.0,3725153.0,441523.0,True,True,169511209.0,ENHYPEN-Drunk-Dazed
"Bruno Mars, Anderson .Paak, Silk Sonic - Leave The Door Open (Live from the BET Awards)",Bruno Mars,61481188.0,779131.0,17902.0,True,True,36817467.0,Silk Sonic-Leave The Door Open - Live
Hans Zimmer - Lion King - This Land,xMOPEx,1460405.0,12277.0,537.0,False,False,58570028.0,"Hans Zimmer-This Land - From ""The Lion King""/Score"
Outkast - Ms. Jackson (Official HD Video),OutkastVEVO,295791888.0,2594501.0,70168.0,True,True,779057885.0,Outkast-Ms. Jackson
Green Day - Good Riddance (Time of Your Life) [Official Music Video] [4K UPGRADE],Green Day,86982693.0,569250.0,30161.0,True,True,493904399.0,Green Day-Good Riddance (Time of Your Life)
Slipknot - Psychosocial [OFFICIAL VIDEO] [HD],Slipknot,472423591.0,3598519.0,160857.0,True,True,440543539.0,Slipknot-Psychosocial
Jack Johnson - Upside Down (Official Video),JackJohnsonVEVO,88089046.0,568518.0,27361.0,True,True,344971712.0,Jack Johnson-Upside Down
Violent Pornography - System of a Down (Music Video),cassidymav,572234.0,3690.0,246.0,False,False,146971757.0,System Of A Down-Violent Pornography
"Lang Lang – Bach: The Well-Tempered Clavier: Book 1, 1.Prelude C Major, BWV 846",Deutsche Grammophon - DG,1077871.0,14207.0,443.0,False,False,65735816.0,"Johann Sebastian Bach-The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude"
Peaceful Easy Feeling (2013 Remaster),The Eagles - Topic,1370511.0,19854.0,69.0,True,True,122011842.0,Eagles-Peaceful Easy Feeling - 2013 Remaster
PART OF ME HARDSTYLE,SICK LEGEND - Topic,370711.0,4639.0,0.0,True,True,16332133.0,SICK LEGEND-PART OF ME HARDSTYLE
"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",T-Series,311889210.0,2922101.0,91891.0,True,True,50561603.0,"Alka Yagnik-Tip Tip (From ""Sooryavanshi"")"
Michael Jackson - The Way You Make Me Feel (Official Video),michaeljacksonVEVO,436325398.0,2515830.0,94765.0,True,True,349629692.0,Michael Jackson-The Way You Make Me Feel - 2012 Remaster
21 Savage & Metro Boomin - Glock In My Lap (Official Music Video),21 Savage,24885008.0,487517.0,9641.0,False,True,119787835.0,21 Savage-Pussy & Millions (feat. Travis Scott)
Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),Lyrical Lemonade,547039623.0,9287567.0,398333.0,False,False,1072650382.0,Eminem-Godzilla (feat. Juice WRLD)
Oasis - Wonderwall (Official HD Remastered Video),OasisVEVO,5920778.0,94047.0,2828.0,True,True,1568357013.0,Oasis-Wonderwall - Remastered
blink-182 - Adam's Song,blink182VEVO,146038465.0,596518.0,40763.0,True,True,243561772.0,blink-182-Adam's Song
Michael Jackson - They Don’t Care About Us (Brazil Version) (Official Video),michaeljacksonVEVO,978680025.0,8312571.0,335112.0,True,True,256361972.0,Michael Jackson-They Don't Care About Us
Life in the Fast Lane (2013 Remaster),The Eagles - Topic,5550833.0,63829.0,61.0,True,True,260028891.0,Eagles-Life in the Fast Lane - 2013 Remaster
Slipknot - The Dying Song (Time To Sing),Slipknot,20236075.0,611649.0,30343.0,True,True,24596630.0,Slipknot-The Dying Song (Time To Sing)
Radiohead - Weird Fishes -  by Tobias Stretch,Radiohead,15335499.0,125774.0,4852.0,False,True,121688699.0,Radiohead-Weird Fishes/ Arpeggi
"AC/DC - T.N.T. (Live At River Plate, December 2009)",acdcVEVO,240908491.0,934797.0,19584.0,True,True,526521070.0,AC/DC-T.N.T.
"Gustavo Mioto, Mari Fernandez - Eu Gosto Assim",GustavoMiotoVEVO,114619331.0,541246.0,4486.0,True,True,137167713.0,Mari Fernandez-Eu Gosto Assim - Ao Vivo
Pearl Jam - Better Man (Live from Madison Square Garden),PearljamVEVO,21420121.0,90026.0,3635.0,True,True,137689155.0,Pearl Jam-Better Man
Marc Anthony - Tu Amor Me Hace Bien (Audio),marcanthonyVEVO,76498102.0,253377.0,3310.0,True,True,206235786.0,Marc Anthony-Tu Amor Me Hace Bien - Salsa Version
Slipknot - The Devil In I [OFFICIAL VIDEO],Slipknot,382685788.0,2607369.0,105721.0,True,True,289911594.0,Slipknot-The Devil in I
Daft Punk - Veridis Quo (Official Video),Daft Punk,23984070.0,216822.0,7260.0,True,True,90589464.0,Daft Punk-Veridis Quo
Radiohead - Fake Plastic Trees,Radiohead,61340263.0,398951.0,15400.0,True,True,219867047.0,Radiohead-Fake Plastic Trees
MGMT - Electric Feel (Official HD Video),MGMTVEVO,162505575.0,975292.0,49776.0,True,True,580038239.0,MGMT-Electric Feel
Maná - Rayando El Sol (Video Oficial),OficialMana,84249874.0,205095.0,7503.0,True,True,227749183.0,Maná-Rayando El Sol
Outkast - Hey Ya! (Official HD Video),OutkastVEVO,643681038.0,4762306.0,157039.0,True,True,1004053030.0,Outkast-Hey Ya!
Eden Muñoz Feat. Michelle Maciel - No Sabía Cuánto (Video Oficial),Eden Muñoz,11952710.0,180848.0,3820.0,True,True,49991020.0,Eden Muñoz-No Sabía Cuánto
Whitney Houston - Greatest Love Of All (Official 4K Video),whitneyhoustonVEVO,263085463.0,1192639.0,55266.0,True,True,149838819.0,Whitney Houston-Greatest Love of All
Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706293.0,557112.0,17598.0,False,False,89466323.0,Camilo-Color Esperanza 2020
"Luis Miguel - ""Tengo Todo Excepto A Ti"" (Video Oficial)",Warner Music México,47486131.0,183468.0,7981.0,True,True,189533009.0,Luis Miguel-Tengo Todo Excepto a Ti
Luis Fonsi - Despacito ft. Daddy Yankee,LuisFonsiVEVO,8079646911.0,50788626.0,4252791.0,True,True,1506598267.0,Daddy Yankee-Despacito
"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",PharrellWilliamsVEVO,20392451.0,560857.0,16545.0,True,True,104603335.0,Pharrell Williams-Cash In Cash Out
Master of Puppets (Remastered),Metallica - Topic,20762910.0,293409.0,1703.0,True,True,,Metallica-Master of Puppets (Remastered)
Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,PitbullVEVO,704875765.0,2999848.0,113202.0,True,True,481224452.0,Christina Aguilera-Feel This Moment (feat. Christina Aguilera)
Tory Lanez - And This Is Just The Intro [Official Music Video],Tory Lanez,9379911.0,92424.0,2748.0,True,True,48972127.0,Tory Lanez-And This is Just The Intro
25. El Perdón (Forgiveness) - Nicky Jam & Enrique Iglesias | Official Vídeo,NickyJamTV,57041863.0,446376.0,11569.0,True,True,765561212.0,Enrique Iglesias-El Perdón (with Enrique Iglesias)
Stevie Wonder - I Just Called To Say I Love You (Music Video),Floydian Dip,5388636.0,53927.0,1252.0,False,False,321198963.0,Stevie Wonder-I Just Called To Say I Love You
AC/DC - Dirty Deeds Done Dirt Cheap (Official Audio),acdcVEVO,852728.0,14044.0,1029.0,True,True,269837425.0,AC/DC-Dirty Deeds Done Dirt Cheap
"Outkast - So Fresh, So Clean (Official HD Video)",OutkastVEVO,49844985.0,435256.0,9751.0,True,True,184596026.0,"Outkast-So Fresh, So Clean"
Dr. Dre - Still D.R.E. ft. Snoop Dogg,DrDreVEVO,1233860763.0,9629569.0,294499.0,True,True,1085977338.0,Dr. Dre-Still D.R.E.
Muse - Time Is Running Out (video),Muse,77040741.0,415034.0,8809.0,True,True,173292941.0,Muse-Time is Running Out
Vicente Fernández - Estos Celos,vicentefernandezVEVO,69645837.0,228318.0,5850.0,True,True,99998569.0,Vicente Fernández-Estos Celos
The Rolling Stones - Gimme Shelter (Official Lyric Video),ABKCOVEVO,96605037.0,469835.0,21727.0,True,True,470944917.0,The Rolling Stones-Gimme Shelter
Creedence Clearwater Revival - Proud Mary (CCR) (1969) HD 0815007,ForbiddenInGermany1,1700590.0,21228.0,503.0,False,False,221908951.0,Creedence Clearwater Revival-Proud Mary
,,,,,,,379999345.0,Bob Marley & The Wailers-Buffalo Soldier
Creedence Clearwater Revival - Down On The Corner (Official Lyric Video),CCRVEVO,29006667.0,139447.0,1647.0,True,True,303815108.0,Creedence Clearwater Revival-Down On The Corner
The Black Eyed Peas - Pump It (Official Music Video),BlackEyedPeasVEVO,755836314.0,4746197.0,133551.0,True,True,492130246.0,Black Eyed Peas-Pump It
T-Pain - Bartender (Official HD Video) ft. Akon,TPainVEVO,296995717.0,1261580.0,27519.0,True,True,272215576.0,T-Pain-Bartender (feat. Akon)
Oasis - Stop Crying Your Heart Out (Official Video),Oasis,40670355.0,280372.0,146.0,True,True,222997016.0,Oasis-Stop Crying Your Heart Out
Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Ed Sheeran,231580933.0,1998224.0,70570.0,True,True,739180747.0,Beyoncé-Perfect Duet (Ed Sheeran & Beyoncé)
Radiohead -  High & Dry -  American Version [OFFICIAL MUSIC VIDEO],Justice Elan Wenzloff,80290.0,2133.0,238.0,False,False,291096318.0,Radiohead-High and Dry
Bibi Blocksberg - Der Hexenbesenausflug (Folge 146) | EXTRALANGE Hörprobe,Bibi Blocksberg TV,12010.0,177.0,44.0,True,True,284208.0,Bibi Blocksberg-Kapitel 16: Der Hexenbesenausflug (Folge 146)
"Israel & Rodolffo, @anacastelaoficial  - Bombonzinho (Let's Bora)",Israel e Rodolffo,75156546.0,372237.0,13134.0,True,True,101263892.0,Ana Castela-Bombonzinho - Ao Vivo
"Mau y Ricky, Manuel Turizo, Camilo - Desconocidos (Official Video)",MauyRickyVEVO,902197206.0,3044369.0,62305.0,True,True,665804353.0,Camilo-Desconocidos
